Complexity,Loss,Equation
30,0.08909706,"cube((x1 * -2.8814285) + ((square(((x5 + x5) / x4) * 1.9698086) + ((x5 - inv(x2)) - tan(-2.256802 - x0))) - sin(sin(x5))))"
31,0.086056344,"((square(((tan(x0) + (x5 + x5)) * -1.5816553) / x4) + (((x1 / -0.39469817) + x5) * 0.73353857)) - square(square(x4 * x2))) - inv(x2)"
33,0.08581818,"((square((-1.5816553 * (tan(x0) + (x5 + x5))) / x4) + ((0.73353857 * ((x1 / -0.39469817) + x5)) - square(square(x4 * x2)))) - inv(x2)) * x1"
35,0.08436364,"((square((-1.5797516 / x4) * ((x5 + tan(x0)) + x5)) + (((((x1 / -0.3930214) + x5) * 0.7365218) - inv(x2)) - square(square(x4 * x2)))) / x3) + x5"
37,0.08391633,"(square((-1.5785409 / x4) * ((tan(x0) + x5) + x5)) - inv(x2)) + ((((x1 / -0.39301476) + x5) - (square(square(x2 * x4)) + tan(x4))) * (0.73082024 - square(x2)))"
38,0.08324538,"square((x5 + (x5 + tan(x0))) * (-1.5809879 / x4)) + (((x5 + (((x1 / -0.38867393) - square(square(x4 * x2))) - tan(x4))) * 0.7250753) - (inv(x2) - (x3 * x1)))"
39,0.083241686,"(square((tan(x0) + (x5 + x5)) * (-1.5809879 / x4)) + (0.7250753 * ((((x1 / -0.38867393) - square(square(x2 * x4))) - tan(x4)) + x5))) - (inv(tan(x2)) - (x3 * x1))"
40,0.08290909,"((square((x5 + (tan(x0) + x5)) * (-1.5809879 / x4)) + (((x1 / -0.38867393) + ((x5 - square(square(x4 * x2))) - tan(x4))) * 0.7250753)) - (inv(x2) - (x3 * x1))) * x0"
41,0.0804944,"(square((-1.5785409 / x4) * (tan(x0) + (x5 + x5))) - inv(x2)) + ((tan(sqrt(x5) / 0.8893764) + (((x1 / -0.39301476) + x5) - (square(square(x2 * x4)) + tan(x4)))) * 0.73082024)"
42,0.07999376,"(tan(sqrt(x5) / 0.8893025) + (((x5 - square(square(x4 * x2))) + (x1 / -0.39301598)) * 0.7344546)) + (square((-1.579507 / x4) * (x5 + (x5 + tan(x0)))) - (inv(x2) - (x1 * x3)))"
43,0.07999334,"tan(sqrt(x5) / 0.8893025) + ((((x5 - square(square(x4 * x2))) + (x1 / -0.39301598)) * 0.7344546) + (square((-1.579507 / x4) * ((x5 + tan(x0)) + x5)) - (inv(x2) - (x1 * tan(x3)))))"
44,0.07860857,"(square((-1.5785409 / x4) * (tan(x0) + (x5 + x5))) - inv(x2)) + ((tan(sqrt(x5) / 0.8893764) + (((x1 / -0.39301476) + x5) - (square(square(x2 * x4)) + tan(x4)))) * (0.73082024 - square(x2)))"
45,0.07814459,"((((tan(sqrt(x5) / 0.8893025) + ((x1 / -0.39301595) + x5)) - square(square(x4 * x2))) - tan(x4)) * 0.7344546) + (square((x5 + (x5 + tan(x0))) * (-1.579507 / x4)) - (inv(x2) - (x1 * x3)))"
46,0.077818185,"((square((-1.5785409 / x4) * (x5 + (x5 + tan(x0)))) - inv(x2)) + ((0.73082024 - square(x2)) * ((tan(sqrt(x5) / 0.8893764) + ((x1 / -0.39301476) + x5)) - (square(square(x2 * x4)) + tan(x4))))) / x2"
